,timestamp,path_length,time,energy,wif,human,plant,table,carpet,dog,wall,blood,rubble,flashlight
0,16.00200,0.10736,0.82000,0.01680,4173.45312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1,17.00300,0.45263,1.82000,0.94824,4745.98438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2,18.00100,1.01002,2.82000,2.34360,5776.78125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3,19.00300,1.58576,3.82000,3.57162,7241.57812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4,20.00200,2.05918,4.82000,3.62139,8094.45312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5,21.00100,2.52803,5.82000,3.72425,8837.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6,22.00100,3.03785,6.82000,4.59401,10469.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
7,23.00300,3.56469,7.82000,5.29910,11266.21875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
8,24.00100,4.05070,8.82000,8.67671,12380.07812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9,25.00100,4.65802,9.82000,10.29519,13373.14062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10,26.00100,5.18522,10.82000,10.59132,14323.67188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11,27.00300,5.70113,11.82000,11.34051,15507.13281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00111
12,28.00200,6.24853,12.82100,13.37035,16822.86719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00093
13,29.00300,6.87036,13.82000,14.69690,18431.49219,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00198
14,30.00300,7.16491,14.82000,15.72595,19679.92188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15,31.01300,7.51447,15.82000,16.68201,20220.06250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16,32.00100,8.15535,16.82000,17.53291,21201.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17,33.00100,8.63040,17.82000,18.35529,22089.82812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18,34.00200,9.13004,18.82000,18.84294,22274.21875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19,35.00100,9.69457,19.82000,19.37851,22993.20312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20,36.00100,10.22952,20.82000,24.34068,23705.04688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21,37.00100,10.81432,21.82000,25.78582,24221.42969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22,38.00200,11.28980,22.82000,27.30116,24706.42969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23,39.00200,11.79277,23.82000,30.12178,25679.63281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24,40.00300,12.31206,24.82000,30.65092,27059.70312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00256,0.00000,0.00452
25,41.00200,12.95832,25.82000,34.31781,28254.70312,0.00000,0.00000,0.00000,0.00132,0.00000,0.00000,0.00000,0.00000,0.00718
26,42.00300,13.51929,26.82000,34.44886,29624.21875,0.00000,0.00055,0.00000,0.00163,0.00000,0.00000,0.00000,0.00000,0.00968
27,43.00100,14.05774,27.82000,35.62013,31534.41406,0.00000,0.00069,0.00000,0.00268,0.00000,0.00000,0.00000,0.00000,0.01177
28,44.00200,14.72674,28.82100,38.31121,34179.26562,0.00000,0.00083,0.00000,0.00292,0.00000,0.00000,0.00000,0.00000,0.01529
29,45.00200,15.40048,29.82000,39.45281,36612.82812,0.00000,0.00000,0.00000,0.00710,0.00000,0.00000,0.00000,0.00000,0.03320
30,46.00100,15.86195,30.82000,47.25447,38323.59375,0.00000,0.00468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31,47.00200,16.06656,31.82100,51.05546,38991.17969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
32,48.00200,16.50535,32.82000,51.56065,39586.82031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33,49.00100,17.22078,33.82000,57.78385,40611.38281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34,50.00900,17.77177,34.82000,57.98643,41547.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,51.00200,18.32988,35.82000,59.03725,43869.17188,0.00000,0.00000,0.00000,0.00000,0.00769,0.00000,0.00000,0.00000,0.00000
36,52.00300,18.81526,36.82000,63.89531,47205.72656,0.00144,0.00000,0.00000,0.00000,0.00747,0.00000,0.01188,0.00000,0.00000
37,53.00200,19.27547,37.82000,69.34662,50880.61719,0.00154,0.00000,0.00000,0.00000,0.01567,0.00000,0.00829,0.00237,0.00000
38,54.00800,19.74531,38.82000,75.84542,53718.19141,0.00296,0.00000,0.00000,0.00000,0.00000,0.00000,0.01216,0.00087,0.00000
39,55.00100,20.18702,39.82000,80.62420,56339.73828,0.00315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00667,0.00087,0.00000
40,56.00500,20.55434,40.82100,84.21402,57104.13281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01198,0.00054,0.00000
41,57.00300,21.02426,41.82000,85.55467,58728.91016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.00000
42,58.00300,21.54642,42.82000,86.22236,60915.26172,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00453,0.00327,0.00000
43,59.00300,22.11900,43.82000,91.68918,63606.19922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00821,0.00000
44,60.00300,22.81714,44.82000,93.75241,66155.47266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00640,0.00000
45,61.00000,23.39623,45.82000,93.76723,69409.80859,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01066,0.00000
46,62.00100,23.83264,46.82100,96.73521,73958.51953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01559,0.00000
47,63.00300,24.36947,47.82000,99.11862,77055.53125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01288,0.00490,0.00000
48,64.01000,25.15181,48.82000,100.06739,79016.22266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03395,0.00000
49,65.00200,25.62183,49.82000,103.19959,81062.67188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01613,0.00000
50,66.00300,26.25500,50.82000,107.45252,82183.01562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,67.00100,26.82365,51.82000,107.65087,82587.25391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,68.00200,27.35247,52.82000,107.71537,83400.74609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,69.00100,27.81586,53.82000,107.73826,85117.80859,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,70.00100,28.33794,54.82000,107.77202,86576.92969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01188,0.00000
55,71.00200,28.95120,55.82000,107.87654,88666.33594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,72.00100,29.49577,56.82000,107.91730,90699.63281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,73.00300,29.97682,57.82000,108.04664,91766.75391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,74.00200,30.43168,58.82000,108.06343,93022.53516,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,75.00100,30.80976,59.82100,108.06528,93079.72266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,76.00200,31.08908,60.82000,108.06535,93106.75781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,77.00000,31.31961,61.82100,108.08135,93219.54688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,78.00100,31.54303,62.82000,108.65568,94271.09375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,79.00200,31.95564,63.82000,110.96667,94609.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
