,timestamp,path_length,time,energy,wif,human,flashlight,blood,rope,dog,radio
0,16.07300,0.07091,0.47100,0.01403,4577.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1,17.08300,0.36419,1.47200,0.04250,4866.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2,18.08700,0.78056,2.57100,0.06729,5650.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3,19.07400,1.10089,3.47200,0.10276,6008.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4,20.07000,1.46322,4.47100,0.13659,7108.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5,21.07600,1.83723,5.47100,0.32590,9637.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6,22.07900,2.30120,6.47100,0.82796,11721.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
7,23.08000,2.80795,7.47200,0.83388,11854.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
8,24.09200,3.03914,8.57100,0.83822,11860.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9,25.08000,3.14670,9.47100,0.88172,11885.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10,26.14900,3.48497,10.47100,2.20585,13957.25000,0.00000,0.00000,0.00059,0.00000,0.00000,0.00000
11,27.08400,3.81183,11.57100,3.49632,16265.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12,28.09700,4.16528,12.57300,3.74844,16270.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13,29.08400,4.64664,13.47100,3.88520,17302.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14,30.15200,5.24945,14.57100,4.08129,18715.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15,31.09800,5.77362,15.57200,4.11185,20515.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16,32.08400,6.27978,16.47100,6.14591,22343.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17,33.07000,6.81453,17.47100,8.99658,23915.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18,34.06500,7.33613,18.47200,18.26285,25612.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19,35.10600,7.96183,19.57100,21.81532,27251.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20,36.07000,8.53385,20.47100,22.28869,28421.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00033
21,37.13500,9.14488,21.57100,22.82830,30049.62500,0.00018,0.00000,0.00000,0.00000,0.00000,0.00000
22,38.09300,9.60744,22.57100,22.94359,32409.25000,0.00000,0.00000,0.00214,0.00000,0.00000,0.00079
23,39.07000,9.96481,23.47100,23.89025,34296.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24,40.07300,10.57733,24.47100,25.84549,35330.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25,41.08900,11.17932,25.57200,26.28164,37922.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26,42.18100,11.59079,26.47100,26.92347,41370.12500,0.00000,0.00000,0.00640,0.00000,0.00000,0.00119
27,43.06900,12.07614,27.47200,28.19771,44051.62500,0.00000,0.00000,0.00307,0.00000,0.00000,0.00118
28,44.07500,12.66115,28.47100,28.55478,46356.62500,0.00000,0.00000,0.00000,0.00000,0.00133,0.00203
29,45.07700,13.33348,29.57100,28.83936,49609.75000,0.00000,0.00000,0.00000,0.00000,0.00156,0.00497
30,46.07100,13.88672,30.47100,29.04498,51980.12500,0.00000,0.00000,0.00000,0.00000,0.00365,0.00929
31,47.07100,14.47625,31.47100,29.08518,53194.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
32,48.08600,14.95026,32.57100,29.23128,53977.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33,49.07100,15.25069,33.47100,29.30267,54480.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34,50.06800,15.51224,34.47100,29.30933,54697.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,51.06900,15.75975,35.47200,29.31105,54767.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00522
36,52.08700,16.04758,36.57200,29.40482,54786.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
37,53.07700,16.28098,37.57100,29.99302,56314.37500,0.00000,0.00000,0.00000,0.00000,0.01155,0.00000
38,54.08600,16.58935,38.47100,30.95508,59164.12500,0.00000,0.00000,0.00000,0.00000,0.00991,0.00000
39,55.07000,17.16926,39.47100,31.09912,62145.25000,0.00000,0.00000,0.00000,0.00000,0.00944,0.00000
40,56.16000,17.89586,40.57100,31.16494,65123.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,57.10100,18.44935,41.57100,31.32090,70514.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,58.07100,18.82098,42.47100,32.21188,75939.12500,0.00000,0.00000,0.00000,0.00000,0.01115,0.00000
43,59.07400,19.15398,43.47100,36.97081,77945.37500,0.00000,0.00000,0.00000,0.00000,0.00504,0.00000
44,60.07100,19.42656,44.47100,37.50636,78680.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,61.18700,19.91916,45.57400,39.07177,78950.87500,0.00000,0.00000,0.00000,0.00000,0.00663,0.00000
46,62.06800,20.35244,46.47100,39.20044,79447.75000,0.00505,0.00000,0.00000,0.00000,0.00824,0.00000
47,63.07400,20.84728,47.47100,40.07903,80314.25000,0.01022,0.00000,0.00000,0.00000,0.00549,0.00000
48,64.07700,21.45964,48.57100,40.45268,81307.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,65.09800,22.17916,49.57600,40.89662,81774.12500,0.00000,0.00294,0.00000,0.00000,0.00000,0.00000
50,66.10600,22.74167,50.57300,41.40266,81943.87500,0.00000,0.00580,0.00000,0.00000,0.00000,0.00000
51,67.06600,23.24888,51.47100,41.53256,81982.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,68.10100,23.87462,52.57100,41.71135,82019.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,69.10600,24.45490,53.57100,41.76377,82071.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,70.10300,25.13511,54.57400,41.81783,82169.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00510
55,71.10700,25.80287,55.57100,41.92506,82287.87500,0.00000,0.00000,0.00659,0.00000,0.00000,0.00000
56,72.07600,26.27715,56.47100,42.06251,82318.00000,0.00000,0.00000,0.01664,0.00000,0.00000,0.00000
57,73.06700,26.79819,57.47100,43.03236,82410.87500,0.00000,0.00955,0.00000,0.00000,0.00000,0.00000
58,74.07000,27.09346,58.47100,43.48432,82417.12500,0.00000,0.00729,0.00000,0.00000,0.01091,0.00000
59,75.09900,27.76344,59.57100,43.64409,82419.37500,0.00000,0.00741,0.00000,0.00000,0.00579,0.00000
60,76.17400,28.58934,60.57100,43.72339,82431.25000,0.00000,0.00626,0.00000,0.00000,0.00481,0.00000
61,77.07200,29.34327,61.47100,43.77391,82437.25000,0.00000,0.00565,0.00000,0.00000,0.00252,0.00000
62,78.10400,30.18116,62.57100,43.78729,82444.50000,0.00000,0.00000,0.00000,0.00000,0.00289,0.00164
63,79.09600,30.91645,63.57100,43.81695,82450.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00296
64,80.08500,31.53461,64.47100,44.10099,83713.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,81.07200,31.97640,65.47100,44.49861,86157.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,82.07600,32.38185,66.57100,44.91810,89092.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,83.06800,32.96398,67.47500,45.38613,91031.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
