,timestamp,path_length,time,energy,wif,human,flashlight,blood,rope,dog,radio
0,16.31600,0.14696,0.78400,0.14270,4669.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1,17.31700,0.52778,1.78400,0.22514,5225.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2,18.30600,0.89126,2.78400,0.25248,5890.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3,19.36500,1.17275,3.78400,0.53487,6354.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4,20.33100,1.54654,4.78500,1.56838,8384.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5,21.31600,1.94639,5.78400,5.09759,10639.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6,22.31700,2.43127,6.78400,7.52871,12976.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
7,23.31100,2.88693,7.78500,8.02989,13934.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
8,24.31800,3.39908,8.78400,9.57453,14122.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9,25.31500,3.76751,9.78400,10.79644,14249.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10,26.32300,4.28452,10.78400,14.35274,14537.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11,27.31700,4.82483,11.78400,22.48186,15354.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12,28.32300,5.24552,12.78400,22.82166,16103.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13,29.31300,5.82402,13.78400,23.14786,17399.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14,30.32300,6.30346,14.78400,23.60075,18333.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15,31.31100,6.82491,15.78400,23.64469,19850.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16,32.32400,7.35605,16.78400,23.68700,21493.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17,33.30400,7.88195,17.78400,23.79495,23690.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18,34.31800,8.44565,18.78400,25.73239,25518.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19,35.31300,9.06804,19.78400,28.33592,27369.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20,36.32000,9.62622,20.78400,28.72007,29200.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21,37.31900,10.16133,21.78400,29.92806,30980.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22,38.31400,10.76841,22.78400,38.69416,32667.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23,39.33000,11.32294,23.78500,39.46507,34191.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049
24,40.32100,12.00470,24.78400,40.11559,37139.62500,0.00000,0.00000,0.00368,0.00000,0.00000,0.00000
25,41.32400,12.66336,25.78400,45.63986,39665.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26,42.31600,13.19744,26.78400,46.35536,41534.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27,43.31900,13.76759,27.78400,49.52610,42851.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28,44.30700,14.43599,28.78400,50.82770,44192.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29,45.33300,14.95324,29.78500,54.62999,47185.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00176
30,46.32800,15.17817,30.78400,55.60614,48259.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00279
31,47.31500,15.44357,31.78400,55.77536,48918.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00286
32,48.32100,15.97743,32.78400,55.88216,50030.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00387
33,49.32300,16.52571,33.78400,56.00492,50478.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01262
34,50.31300,17.06066,34.78400,56.09673,50524.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00684
35,51.31500,17.70965,35.78400,56.38980,50580.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01301
36,52.31300,18.16725,36.78400,56.51553,51311.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00000
37,53.32000,18.34353,37.78500,56.53829,52811.12500,0.00000,0.00153,0.00000,0.00000,0.00170,0.01136
38,54.32000,18.83048,38.78400,56.61280,54474.50000,0.00000,0.00209,0.00000,0.00000,0.00219,0.00000
39,55.32500,19.38186,39.78400,57.55230,56550.87500,0.00000,0.00210,0.00000,0.00000,0.00391,0.00000
40,56.32800,19.74932,40.78500,58.79845,58088.62500,0.00000,0.00941,0.00000,0.00000,0.00000,0.00000
41,57.31400,20.32688,41.78400,59.52651,58950.37500,0.00000,0.01343,0.00000,0.00000,0.00000,0.00000
42,58.31600,20.96957,42.78400,61.22798,60481.37500,0.00000,0.00749,0.00000,0.00000,0.00000,0.00000
43,59.32100,21.40869,43.78400,63.02679,62744.00000,0.00000,0.01335,0.00000,0.00000,0.00199,0.00000
44,60.32200,21.87041,44.78400,63.37400,63718.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,61.32900,22.44625,45.78400,67.02194,63901.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,62.34200,22.78362,46.78400,69.27714,63944.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,63.31600,23.23044,47.78400,70.34796,63967.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,64.32200,23.73980,48.78400,82.76979,63973.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
