,timestamp,path_length,time,energy,wif,human,flashlight,blood,rope,dog,radio
0,15.60100,0.00000,-15.41600,0.00000,4310.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1,16.64100,0.27188,1.13800,0.31834,4497.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2,17.61900,0.70792,2.13900,0.83502,5286.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3,18.68500,0.93294,3.13800,1.34336,5917.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4,19.70100,1.04100,4.03900,1.55478,6990.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5,20.62800,1.40209,5.13900,1.62412,7312.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6,21.60200,1.73726,6.03800,2.63733,9022.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
7,22.60000,2.07831,7.03800,3.43421,11481.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
8,23.67000,2.67089,8.13800,3.58036,12285.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9,24.63100,3.03226,9.13800,6.46098,12296.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10,25.65300,3.23138,10.03800,7.40253,12527.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11,26.68600,3.70444,11.13800,9.97147,14269.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12,27.68100,4.13603,12.03900,10.52172,15462.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13,28.69700,4.75629,13.13800,10.59663,15462.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14,29.72900,5.31928,14.13800,10.86969,15465.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15,30.64900,6.06921,15.13800,12.01456,15489.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16,31.63400,6.62409,16.13800,13.81359,15538.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17,32.65300,6.98656,17.13900,14.00012,15542.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
