,timestamp,path_length,time,energy,wif,human,flashlight,blood,rope,dog,radio
0,15.92600,0.03118,0.32000,0.10048,4581.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1,16.88100,0.36331,1.32000,1.09062,4804.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2,17.91600,0.87458,2.32100,4.56362,5694.87500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3,18.93000,1.40886,3.42100,9.09245,6573.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4,19.90600,1.72291,4.32000,9.11291,7439.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5,20.92000,1.95578,5.32000,9.11595,8062.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6,21.90600,2.16412,6.32000,9.11702,8490.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
7,22.90400,2.34669,7.32300,9.11744,8926.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
8,23.91900,2.49948,8.32000,9.12071,9038.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9,24.90900,2.76593,9.32000,9.28566,9807.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10,25.89000,3.27124,10.32000,9.60858,13134.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11,26.93300,3.80016,11.32000,9.84129,15810.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12,27.90600,4.35932,12.32000,12.95171,17539.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13,28.88400,4.95498,13.32000,17.76955,18435.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14,29.92200,5.39489,14.42000,19.17391,18600.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15,30.88500,5.57120,15.32100,21.96376,18921.62500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
